Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,FG%,Dist.,2P,0-3,10-Mar,16-Oct,16-3P,3P,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,2P.2,3P.2,%FGA,#,%3PA,3P%,Att.,Md.,-9999,FG,FGA,3PA,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Offensive Archetype,Defensive Role
314.0,Micah Potter,27.0,IND,C,34.0,3.0,647.0,16.3,0.664,0.588,0.343,6.5,20.1,13.0,11.2,1.1,1.6,11.7,17.4,1.3,0.5,1.8,0.133,1.0,-0.8,0.2,0.4,,pottemi01,0.495,16.3,0.412,0.225,0.162,0.005,0.02,0.588,0.631,0.739,0.515,1.0,0.25,0.4,0.736,1.0,0.098,16.0,0.442,0.377,0.0,0.0,pottemi01,3.0,6.0,3.5,2.5,0.631,0.613,1.8,2.1,0.886,1.2,3.4,4.6,1.4,0.4,0.4,0.9,1.8,9.2,Stretch Big,Mobile Big
315.0,Johnny Furphy,21.0,IND,SG,35.0,21.0,643.0,9.3,0.547,0.477,0.235,5.2,21.1,12.9,8.8,1.5,0.9,15.0,12.7,0.0,0.6,0.5,0.039,-3.9,0.1,-3.8,-0.3,,furphjo01,0.47,13.6,0.523,0.302,0.208,0.0,0.013,0.477,0.603,0.711,0.484,,0.0,0.324,0.766,0.957,0.128,19.0,0.408,0.345,0.0,0.0,furphjo01,2.0,4.3,2.0,2.2,0.603,0.547,0.5,1.0,0.486,0.9,3.5,4.4,1.2,0.6,0.2,0.8,1.9,5.1,Stationary Shooter,Helper
316.0,Paul Reed,26.0,DET,C,49.0,8.0,634.0,23.1,0.635,0.131,0.306,17.5,20.1,18.8,12.3,3.3,6.3,14.8,19.9,1.4,1.5,2.9,0.22,1.7,2.7,4.3,1.0,,reedpa01,0.598,7.2,0.869,0.389,0.376,0.074,0.031,0.131,0.633,0.798,0.523,0.471,0.286,0.367,0.714,0.909,0.135,30.0,0.267,0.375,0.0,0.0,reedpa01,2.8,4.7,0.6,4.1,0.633,0.622,0.9,1.4,0.643,2.0,2.4,4.4,1.1,0.9,0.8,0.9,1.7,6.7,Roll + Cut Big,Mobile Big
317.0,Noah Penda,21.0,ORL,SF,46.0,2.0,632.0,12.6,0.525,0.429,0.263,11.0,18.7,14.8,11.7,1.9,2.4,15.2,15.5,0.3,0.9,1.2,0.088,-1.5,0.5,-1.0,0.1,,pendano01,0.423,13.2,0.571,0.263,0.263,0.023,0.023,0.429,0.48,0.652,0.304,0.25,0.75,0.347,0.438,0.923,0.069,12.0,0.413,0.29,0.0,0.0,pendano01,1.6,3.8,1.6,2.2,0.48,0.497,0.7,1.0,0.674,1.4,2.3,3.7,1.2,0.5,0.4,0.8,1.3,4.5,Movement Shooter,Helper
318.0,Kobe Brown,26.0,2TM,PF,48.0,3.0,631.0,10.6,0.544,0.494,0.264,8.2,13.9,11.1,9.5,1.2,1.1,14.6,16.0,0.2,0.4,0.6,0.045,-2.5,-1.6,-4.1,-0.3,,brownko01,0.421,14.2,0.506,0.298,0.18,0.022,0.006,0.494,0.522,0.66,0.375,0.0,0.0,0.318,0.511,0.929,0.079,14.0,0.341,0.367,0.0,0.0,brownko01,1.6,3.7,1.8,1.9,0.522,0.5,0.8,1.0,0.809,1.0,1.6,2.6,0.9,0.3,0.2,0.7,1.0,4.5,Stationary Shooter,Low Activity
319.0,Ousmane Dieng,22.0,2TM,C,42.0,7.0,630.0,10.6,0.536,0.552,0.08,3.2,14.2,8.9,13.7,0.9,2.0,10.7,16.2,0.2,0.7,0.9,0.065,-1.4,-0.2,-1.6,0.1,,diengou01,0.418,18.5,0.448,0.09,0.119,0.149,0.09,0.552,0.467,0.556,0.25,0.533,0.556,0.378,0.452,0.786,0.04,8.0,0.171,0.421,0.0,0.0,diengou01,2.0,4.8,2.6,2.1,0.467,0.522,0.3,0.4,0.813,0.4,2.0,2.4,1.5,0.3,0.3,0.6,1.1,5.3,Shot Creator,Helper
320.0,Rob Dillingham,21.0,2TM,PG,50.0,0.0,627.0,6.8,0.421,0.267,0.141,2.6,12.6,7.7,23.6,2.6,0.4,18.9,22.4,-1.5,0.7,-0.8,-0.062,-7.1,-0.4,-7.5,-0.9,,dilliro01,0.353,12.4,0.733,0.22,0.31,0.09,0.114,0.267,0.369,0.536,0.266,0.391,0.31,0.309,0.333,0.762,0.012,2.0,0.176,0.417,0.0,0.0,dilliro01,1.8,5.1,1.4,3.7,0.369,0.394,0.5,0.7,0.75,0.3,1.5,1.8,2.2,0.7,0.1,1.3,1.5,4.6,Shot Creator,Low Activity
321.0,Anthony Davis,32.0,DAL,PF,20.0,20.0,626.0,21.7,0.551,0.111,0.243,10.7,26.3,18.7,15.1,1.7,4.4,10.0,27.6,0.4,1.0,1.4,0.11,1.5,0.9,2.4,0.7,,davisan02,0.506,9.2,0.889,0.332,0.278,0.156,0.123,0.111,0.535,0.73,0.462,0.365,0.39,0.27,0.56,0.9,0.141,42.0,0.135,0.4,0.0,0.0,davisan02,8.5,16.7,1.9,14.9,0.535,0.521,3.0,4.1,0.728,3.1,8.0,11.1,2.8,1.1,1.7,2.1,2.1,20.4,Shot Creator,Mobile Big
322.0,Josh Minott,23.0,2TM,PF,40.0,10.0,626.0,15.6,0.649,0.587,0.234,7.8,15.2,11.5,8.1,2.5,2.5,13.6,14.8,1.1,0.9,2.0,0.153,0.9,1.1,2.0,0.6,,minotjo01,0.503,17.1,0.413,0.222,0.162,0.024,0.006,0.587,0.623,0.838,0.407,0.25,0.0,0.418,0.651,0.951,0.138,19.0,0.286,0.393,0.0,0.0,minotjo01,2.1,4.2,2.5,1.7,0.623,0.626,0.8,1.0,0.769,1.1,2.2,3.3,0.9,0.8,0.4,0.7,1.3,6.0,Movement Shooter,Helper
323.0,Jaden Hardy,23.0,2TM,SG,44.0,4.0,625.0,10.5,0.546,0.594,0.208,2.2,9.1,5.7,8.8,0.8,0.6,11.5,25.0,-0.3,0.2,-0.1,-0.009,-2.2,-2.8,-5.0,-0.5,,hardyja02,0.406,17.5,0.406,0.112,0.165,0.099,0.03,0.594,0.463,0.529,0.5,0.433,0.111,0.367,0.421,0.788,0.013,1.0,0.322,0.379,0.0,0.0,hardyja02,2.8,6.9,4.1,2.8,0.463,0.515,1.1,1.4,0.778,0.3,1.2,1.5,0.8,0.3,0.1,1.0,1.3,8.2,Movement Shooter,Low Activity
324.0,Tre Mann,24.0,CHO,PG,43.0,1.0,624.0,8.3,0.462,0.52,0.09,3.7,12.2,8.0,19.2,1.7,0.7,14.7,23.0,-0.7,0.6,-0.1,-0.005,-4.2,-1.0,-5.2,-0.5,,manntr01,0.358,17.7,0.48,0.125,0.176,0.129,0.05,0.52,0.396,0.6,0.327,0.306,0.357,0.324,0.283,0.66,0.011,2.0,0.193,0.357,0.0,0.0,manntr01,2.3,6.5,3.4,3.1,0.396,0.443,0.5,0.6,0.84,0.5,1.6,2.1,1.9,0.5,0.1,1.2,1.5,6.2,Secondary Ball Handler,Low Activity
325.0,Jalen Wilson,25.0,BRK,PF,44.0,0.0,618.0,7.9,0.539,0.639,0.267,1.4,12.0,6.5,6.6,1.4,0.3,10.1,16.7,-0.1,0.2,0.1,0.008,-3.7,-2.0,-5.6,-0.6,,wilsoja03,0.382,17.9,0.361,0.152,0.188,0.016,0.005,0.639,0.391,0.483,0.306,0.667,0.0,0.377,0.667,0.978,0.0,0.0,0.254,0.452,0.0,0.0,wilsoja03,1.7,4.3,2.8,1.6,0.391,0.503,0.9,1.2,0.745,0.2,1.4,1.6,0.6,0.4,0.0,0.5,1.3,5.2,Movement Shooter,Helper
326.0,Dylan Cardwell,24.0,SAC,C,29.0,1.0,616.0,15.5,0.602,0.009,0.357,15.9,24.6,20.1,7.8,1.7,6.9,15.6,10.6,0.9,0.7,1.6,0.126,-2.7,1.0,-1.7,0.0,,cardwdy01,0.598,4.4,0.991,0.438,0.5,0.054,0.009,0.009,0.604,0.816,0.446,0.333,0.0,0.0,0.776,,0.366,35.0,1.0,0.0,0.0,0.0,cardwdy01,2.3,3.9,0.0,3.8,0.604,0.598,0.8,1.4,0.55,3.1,4.6,7.7,1.2,0.8,1.6,0.8,3.7,5.4,Roll + Cut Big,Mobile Big
327.0,Jamir Watkins,24.0,WAS,SG,33.0,4.0,615.0,10.4,0.545,0.54,0.233,5.1,14.4,9.7,6.8,2.1,2.3,9.1,13.4,0.3,0.3,0.6,0.047,-3.8,-0.6,-4.5,-0.4,,watkija01,0.448,15.6,0.46,0.252,0.178,0.018,0.012,0.54,0.64,0.854,0.345,0.667,0.5,0.284,0.604,1.0,0.129,20.0,0.432,0.368,0.0,0.0,watkija01,2.2,4.9,2.7,2.3,0.64,0.525,0.8,1.2,0.658,0.9,2.5,3.4,0.9,0.8,0.5,0.5,2.6,5.9,Movement Shooter,Wing Stopper
328.0,Tyler Herro,26.0,MIA,SG,20.0,15.0,612.0,19.1,0.62,0.392,0.222,1.8,13.4,7.6,18.9,1.2,1.0,9.7,26.0,1.1,0.7,1.8,0.143,3.7,0.1,3.8,0.9,,herroty01,0.5,15.4,0.608,0.105,0.262,0.194,0.046,0.392,0.563,0.676,0.565,0.54,0.4,0.402,0.532,0.745,0.003,1.0,0.118,0.4,0.0,0.0,herroty01,8.1,16.2,6.4,9.9,0.563,0.579,3.3,3.6,0.917,0.6,4.0,4.6,3.7,0.8,0.4,1.9,1.8,22.1,Shot Creator,Chaser
329.0,Quenton Jackson,27.0,IND,PG,35.0,10.0,609.0,14.2,0.593,0.396,0.401,3.4,10.3,6.7,19.7,1.6,0.8,12.7,20.3,0.7,0.4,1.1,0.084,-1.0,-0.6,-1.6,0.1,,jacksqu01,0.461,13.6,0.604,0.276,0.23,0.051,0.046,0.396,0.519,0.767,0.36,0.182,0.2,0.372,0.574,0.969,0.074,15.0,0.209,0.222,0.0,0.0,jacksqu01,2.9,6.2,2.5,3.7,0.519,0.535,2.0,2.5,0.816,0.6,1.6,2.2,2.3,0.6,0.2,1.1,1.7,8.7,Secondary Ball Handler,Point of Attack
330.0,Javon Small,23.0,MEM,PG,32.0,5.0,607.0,16.6,0.596,0.474,0.325,4.6,12.4,8.5,27.9,2.0,1.2,13.7,18.9,1.2,0.5,1.7,0.135,1.7,-0.5,1.2,0.5,,smallja01,0.445,16.0,0.526,0.163,0.23,0.077,0.057,0.474,0.464,0.794,0.313,0.313,0.333,0.424,0.451,0.595,0.038,7.0,0.101,0.6,0.0,0.0,smallja01,2.9,6.5,3.1,3.4,0.464,0.545,1.8,2.1,0.838,0.8,2.2,3.0,3.8,0.8,0.3,1.2,1.4,8.9,Primary Ball Handler,Chaser
331.0,Nick Richards,28.0,2TM,C,43.0,3.0,607.0,12.3,0.566,0.076,0.52,12.3,25.2,18.7,3.4,0.8,4.6,20.4,18.4,-0.2,0.8,0.6,0.045,-5.0,-1.0,-6.0,-0.6,,richani01,0.515,5.6,0.924,0.45,0.38,0.07,0.023,0.076,0.538,0.727,0.338,0.5,0.25,0.231,0.729,1.0,0.24,37.0,0.692,0.333,0.0,0.0,richani01,2.0,4.0,0.3,3.7,0.538,0.523,1.4,2.1,0.663,1.6,3.3,4.9,0.3,0.2,0.7,1.3,1.8,5.5,Roll + Cut Big,Mobile Big
332.0,Kevin Love,37.0,UTA,PF,36.0,5.0,598.0,15.2,0.575,0.71,0.218,9.5,29.3,19.2,15.0,1.1,1.5,12.1,16.6,0.8,0.3,1.2,0.096,1.3,-0.8,0.5,0.4,,loveke01,0.404,19.5,0.29,0.15,0.088,0.036,0.016,0.71,0.464,0.379,0.529,0.571,0.667,0.38,0.654,1.0,0.0,0.0,0.175,0.458,0.0,0.0,loveke01,2.2,5.4,3.8,1.6,0.464,0.539,1.0,1.2,0.833,1.5,4.4,5.9,1.8,0.4,0.3,0.8,1.4,6.8,Movement Shooter,Mobile Big
333.0,Gary Harris,31.0,MIL,SG,42.0,2.0,582.0,7.7,0.598,0.651,0.108,2.5,8.2,5.4,9.6,1.9,1.2,15.5,7.8,0.4,0.3,0.7,0.058,-3.4,0.9,-2.5,-0.1,,harriga01,0.446,18.2,0.349,0.096,0.157,0.084,0.012,0.651,0.517,0.875,0.308,0.571,0.0,0.407,0.6,1.0,0.012,1.0,0.593,0.5,0.0,0.0,harriga01,0.9,2.0,1.3,0.7,0.517,0.578,0.2,0.2,0.889,0.3,1.0,1.3,1.0,0.5,0.2,0.4,1.0,2.5,Stationary Shooter,Chaser
334.0,Jonathan Kuminga,23.0,2TM,PF,24.0,14.0,575.0,14.5,0.571,0.271,0.402,7.1,21.4,14.1,16.1,1.1,1.1,17.2,23.9,0.1,0.6,0.7,0.057,-1.5,-0.7,-2.2,0.0,,kuminjo01,0.476,10.2,0.729,0.284,0.297,0.122,0.026,0.271,0.521,0.677,0.485,0.321,0.167,0.355,0.517,0.955,0.135,27.0,0.371,0.435,0.0,0.0,kuminjo01,4.5,9.5,2.6,7.0,0.521,0.524,2.8,3.8,0.739,1.6,4.6,6.2,2.6,0.5,0.3,2.3,1.5,12.8,Shot Creator,Wing Stopper
336.0,Ja Morant,26.0,MEM,PG,20.0,20.0,569.0,16.7,0.521,0.264,0.363,1.5,10.9,6.2,44.5,1.7,1.0,16.0,32.4,0.1,0.4,0.5,0.039,0.5,-2.0,-1.5,0.1,,moranja01,0.41,12.5,0.736,0.227,0.258,0.177,0.075,0.264,0.473,0.658,0.41,0.404,0.292,0.235,0.241,0.7,0.031,9.0,0.141,0.5,0.0,0.0,moranja01,6.6,16.1,4.3,11.9,0.473,0.441,5.3,5.9,0.897,0.4,2.9,3.3,8.1,1.0,0.3,3.6,2.0,19.5,Shot Creator,Low Activity
337.0,Zeke Nnaji,25.0,DEN,PF,46.0,3.0,566.0,10.7,0.566,0.35,0.321,6.3,17.9,12.4,5.5,1.4,3.4,13.8,14.0,0.2,0.6,0.8,0.067,-3.3,-0.1,-3.5,-0.2,,nnajize01,0.474,11.3,0.65,0.438,0.146,0.022,0.044,0.35,0.584,0.717,0.35,0.0,0.333,0.271,0.788,1.0,0.175,22.0,0.313,0.267,0.0,0.0,nnajize01,1.4,3.0,1.0,1.9,0.584,0.522,0.7,1.0,0.773,0.7,2.0,2.7,0.5,0.3,0.5,0.5,1.3,3.8,Stretch Big,Helper
338.0,Kyle Anderson,32.0,3TM,SF,29.0,3.0,566.0,13.8,0.606,0.044,0.394,4.4,14.2,9.2,18.2,2.5,2.7,14.4,13.7,0.7,0.4,1.2,0.099,-1.4,1.0,-0.4,0.2,,anderky01,0.562,7.3,0.956,0.212,0.635,0.095,0.015,0.044,0.557,0.69,0.529,0.385,1.0,0.667,0.479,1.0,0.044,5.0,0.667,0.75,0.0,0.0,anderky01,2.7,4.7,0.2,4.5,0.557,0.577,1.3,1.9,0.685,0.8,2.5,3.3,2.6,1.0,0.6,0.9,2.5,6.7,Shot Creator,Mobile Big
339.0,Domantas Sabonis,29.0,SAC,C,19.0,15.0,564.0,19.2,0.59,0.122,0.348,12.2,30.9,21.3,21.4,1.5,0.6,16.7,23.0,0.7,0.5,1.1,0.096,0.7,-0.2,0.5,0.4,,sabondo01,0.543,6.6,0.878,0.421,0.376,0.077,0.005,0.122,0.593,0.699,0.458,0.706,0.0,0.185,0.678,1.0,0.104,23.0,0.222,0.167,0.0,0.0,sabondo01,6.3,11.6,1.4,10.2,0.593,0.554,2.9,4.1,0.727,3.4,8.0,11.4,4.1,0.9,0.2,2.7,3.5,15.8,Roll + Cut Big,Mobile Big
340.0,Aaron Holiday,29.0,HOU,PG,43.0,1.0,558.0,9.6,0.546,0.635,0.188,1.4,6.1,3.8,9.8,1.7,0.7,10.5,18.0,0.4,0.5,0.9,0.078,-2.9,-0.4,-3.2,-0.2,,holidaa01,0.396,19.5,0.365,0.066,0.157,0.102,0.041,0.635,0.458,0.462,0.71,0.2,0.125,0.36,0.242,0.911,0.0,0.0,0.28,0.457,0.0,0.0,holidaa01,1.8,4.6,2.9,1.7,0.458,0.51,0.7,0.9,0.865,0.2,0.7,0.9,0.9,0.4,0.1,0.6,1.3,5.4,Secondary Ball Handler,Point of Attack
341.0,Carter Bryant,20.0,SAS,PF,55.0,0.0,553.0,9.2,0.5,0.596,0.13,5.2,18.4,11.9,5.5,1.0,2.2,8.9,17.1,-0.2,0.8,0.6,0.054,-3.4,-0.5,-3.9,-0.3,,bryanca01,0.383,16.2,0.404,0.259,0.088,0.052,0.005,0.596,0.449,0.5,0.412,0.3,0.0,0.339,0.657,0.974,0.088,12.0,0.496,0.298,0.0,0.0,bryanca01,1.3,3.5,2.1,1.4,0.449,0.484,0.3,0.5,0.68,0.5,1.8,2.2,0.4,0.2,0.3,0.4,1.0,3.7,Stationary Shooter,Helper
342.0,Thomas Bryant,28.0,CLE,C,49.0,0.0,552.0,17.6,0.615,0.517,0.268,8.7,21.1,14.9,7.3,1.2,3.9,7.7,18.9,1.2,0.8,1.9,0.167,0.9,-0.4,0.5,0.3,,bryanth01,0.483,14.7,0.483,0.312,0.137,0.029,0.005,0.517,0.636,0.672,0.643,0.333,0.0,0.34,0.778,1.0,0.137,24.0,0.198,0.286,0.0,0.0,bryanth01,2.0,4.2,2.2,2.0,0.636,0.571,1.0,1.1,0.873,0.9,2.2,3.1,0.6,0.3,0.5,0.4,1.2,5.8,Stretch Big,Mobile Big
343.0,Drew Eubanks,28.0,SAC,C,42.0,11.0,552.0,13.6,0.605,0.045,0.365,7.6,18.3,12.8,5.0,1.3,4.3,14.2,16.2,0.3,0.3,0.6,0.054,-3.0,-0.8,-3.8,-0.3,,eubandr01,0.596,6.4,0.955,0.314,0.494,0.135,0.013,0.045,0.617,0.837,0.519,0.524,0.0,0.143,0.826,1.0,0.269,35.0,0.714,0.2,0.0,0.0,eubandr01,2.2,3.7,0.2,3.5,0.617,0.599,0.8,1.4,0.561,0.9,2.1,3.0,0.5,0.4,0.6,0.7,1.4,5.2,Roll + Cut Big,Mobile Big
344.0,Jett Howard,22.0,ORL,SF,44.0,0.0,544.0,11.5,0.552,0.589,0.183,3.6,11.5,7.5,10.2,0.6,1.6,5.3,17.6,0.6,0.5,1.0,0.091,-1.0,-1.0,-2.0,0.0,,howarje01,0.406,17.2,0.411,0.157,0.198,0.025,0.03,0.589,0.481,0.645,0.359,0.6,0.333,0.353,0.615,0.927,0.036,5.0,0.284,0.424,0.0,0.0,howarje01,1.8,4.5,2.6,1.8,0.481,0.51,0.8,0.8,0.944,0.4,1.3,1.7,0.9,0.2,0.2,0.3,1.2,5.3,Movement Shooter,Low Activity
345.0,Jevon Carter,30.0,2TM,PG,36.0,0.0,536.0,10.6,0.531,0.746,0.088,1.6,9.3,5.5,14.1,2.0,1.5,9.9,17.5,0.0,0.5,0.5,0.047,-1.6,0.1,-1.5,0.1,,carteje01,0.378,21.1,0.254,0.098,0.052,0.057,0.047,0.746,0.408,0.421,0.3,0.455,0.444,0.368,0.5,0.83,0.005,1.0,0.278,0.35,0.0,0.0,carteje01,2.0,5.4,4.0,1.4,0.408,0.516,0.4,0.5,0.824,0.2,1.3,1.5,1.5,0.6,0.3,0.6,1.0,5.9,Movement Shooter,Chaser
346.0,Ben Saraf,19.0,BRK,SG,30.0,6.0,532.0,6.0,0.471,0.385,0.318,1.7,8.2,4.8,24.6,1.9,0.9,26.2,18.7,-1.0,0.2,-0.8,-0.072,-6.1,-1.9,-8.0,-0.8,,sarafbe01,0.365,12.6,0.615,0.284,0.27,0.047,0.014,0.385,0.451,0.548,0.4,0.286,0.0,0.228,0.415,0.846,0.061,7.0,0.193,0.182,0.0,0.0,sarafbe01,1.8,4.9,1.9,3.0,0.451,0.409,1.3,1.6,0.809,0.3,1.2,1.5,3.0,0.7,0.2,2.0,1.5,5.3,Primary Ball Handler,Point of Attack
347.0,Dorian Finney-Smith,32.0,HOU,PF,30.0,1.0,529.0,4.9,0.435,0.766,0.047,5.9,10.9,8.5,6.3,1.3,0.9,14.2,10.1,-0.1,0.5,0.4,0.033,-5.0,-0.1,-5.1,-0.4,,finnedo01,0.318,19.8,0.234,0.187,0.037,0.009,0.0,0.766,0.48,0.5,0.5,0.0,,0.268,0.667,0.955,0.019,1.0,0.402,0.182,0.0,0.0,finnedo01,1.1,3.6,2.7,0.8,0.48,0.421,0.2,0.2,1.0,0.9,1.8,2.7,0.9,0.5,0.2,0.6,1.9,3.2,Stationary Shooter,Wing Stopper
348.0,Cole Anthony,25.0,MIL,PG,35.0,0.0,527.0,10.8,0.483,0.312,0.113,3.4,14.9,9.3,34.5,1.9,2.1,21.1,25.8,-0.9,0.5,-0.4,-0.039,-3.9,-0.9,-4.8,-0.4,,anthoco01,0.424,14.0,0.688,0.143,0.268,0.199,0.078,0.312,0.478,0.606,0.419,0.478,0.444,0.306,0.211,0.727,0.009,0.0,0.236,0.412,0.0,0.0,anthoco01,2.8,6.6,2.1,4.5,0.478,0.472,0.5,0.7,0.615,0.5,2.0,2.5,3.5,0.6,0.3,1.9,2.1,6.7,Primary Ball Handler,Point of Attack
349.0,Jonathan Isaac,28.0,ORL,PF,52.0,0.0,521.0,11.7,0.498,0.349,0.532,9.1,19.1,14.0,5.6,1.9,5.3,11.8,12.4,0.1,0.8,1.0,0.088,-2.8,1.4,-1.5,0.1,,isaacjo01,0.422,11.0,0.651,0.404,0.165,0.046,0.037,0.349,0.549,0.636,0.5,0.2,0.25,0.184,0.641,1.0,0.248,22.0,0.711,0.222,0.0,0.0,isaacjo01,0.9,2.1,0.7,1.4,0.549,0.454,0.7,1.1,0.603,0.8,1.7,2.5,0.4,0.4,0.6,0.3,0.8,2.6,Stretch Big,Helper
350.0,Tristan Vukcevic,22.0,WAS,C,40.0,8.0,517.0,16.8,0.578,0.41,0.343,5.3,19.4,12.2,14.1,1.5,4.8,14.9,26.0,0.1,0.3,0.5,0.042,-0.5,-0.8,-1.2,0.1,,vukcetr01,0.469,15.3,0.59,0.192,0.18,0.155,0.063,0.41,0.589,0.761,0.698,0.378,0.267,0.296,0.747,0.828,0.054,11.0,0.051,0.2,0.0,0.0,vukcetr01,2.8,6.0,2.5,3.5,0.589,0.529,1.6,2.1,0.793,0.7,2.3,3.0,1.2,0.4,0.7,1.2,1.5,8.0,Stretch Big,Mobile Big
351.0,Jamaree Bouyea,26.0,PHO,PG,34.0,0.0,516.0,14.5,0.547,0.343,0.171,3.1,10.8,6.9,17.3,2.4,2.6,9.7,17.8,0.5,0.6,1.2,0.108,-0.5,1.3,0.8,0.4,,bouyeja01,0.475,14.2,0.657,0.171,0.26,0.094,0.133,0.343,0.563,0.968,0.426,0.529,0.333,0.306,0.418,0.632,0.033,5.0,0.242,0.4,0.0,0.0,bouyeja01,2.5,5.3,1.8,3.5,0.563,0.528,0.6,0.9,0.71,0.4,1.4,1.9,1.8,0.7,0.4,0.6,0.9,6.3,Secondary Ball Handler,Chaser
352.0,Jordan Hawkins,23.0,NOP,SG,42.0,0.0,515.0,4.8,0.42,0.567,0.1,2.9,10.4,6.6,6.9,0.7,1.3,10.9,17.1,-0.8,0.1,-0.7,-0.067,-4.7,-3.2,-8.0,-0.8,,hawkijo01,0.317,19.9,0.433,0.078,0.056,0.078,0.222,0.567,0.346,0.5,0.1,0.357,0.35,0.294,0.741,0.9,0.033,1.0,0.216,0.455,0.0,0.0,hawkijo01,1.4,4.3,2.4,1.9,0.346,0.4,0.3,0.4,0.778,0.3,1.2,1.5,0.6,0.2,0.2,0.5,0.5,3.8,Movement Shooter,Chaser
353.0,Dalton Knecht,24.0,LAL,SF,48.0,1.0,509.0,9.4,0.55,0.58,0.115,3.1,12.3,7.8,4.4,1.0,1.8,9.9,17.3,-0.1,0.3,0.3,0.025,-2.6,-1.7,-4.3,-0.3,,knechda01,0.448,17.9,0.42,0.155,0.115,0.126,0.023,0.58,0.644,0.778,0.55,0.591,0.5,0.307,0.681,0.968,0.075,11.0,0.238,0.292,0.0,0.0,knechda01,1.6,3.6,2.1,1.5,0.644,0.537,0.3,0.4,0.7,0.3,1.1,1.4,0.3,0.2,0.2,0.4,0.8,4.2,Movement Shooter,Low Activity
354.0,Jase Richardson,20.0,ORL,SG,44.0,0.0,507.0,10.7,0.563,0.436,0.227,4.1,7.5,5.8,14.4,1.2,0.4,11.8,17.0,0.3,0.4,0.7,0.069,-2.2,-1.1,-3.4,-0.2,,richaja02,0.46,14.4,0.564,0.172,0.294,0.074,0.025,0.436,0.543,0.714,0.479,0.417,0.5,0.352,0.6,0.96,0.037,4.0,0.31,0.455,0.0,0.0,richaja02,1.7,3.7,1.6,2.1,0.543,0.537,0.6,0.8,0.73,0.4,0.8,1.2,1.2,0.3,0.0,0.5,1.1,4.6,Secondary Ball Handler,Low Activity
355.0,Kristaps Porziņģis,30.0,2TM,C,21.0,13.0,496.0,20.3,0.581,0.407,0.372,5.4,16.8,11.0,17.2,1.0,5.3,6.5,27.1,1.0,0.6,1.6,0.158,2.3,0.9,3.2,0.7,,porzikr01,0.45,15.7,0.593,0.174,0.198,0.112,0.109,0.407,0.516,0.644,0.412,0.517,0.5,0.352,0.582,0.973,0.089,20.0,0.152,0.625,0.0,0.0,porzikr01,5.5,12.3,5.0,7.3,0.516,0.521,3.8,4.6,0.833,1.2,3.6,4.8,2.7,0.5,1.4,1.0,3.0,16.6,Versatile Big,Mobile Big
356.0,D'Angelo Russell,29.0,DAL,PG,26.0,3.0,495.0,12.5,0.511,0.483,0.259,1.8,11.1,6.5,31.3,1.1,0.3,15.9,26.1,-0.3,0.4,0.0,0.002,-0.7,-1.6,-2.4,0.0,,russeda01,0.405,17.3,0.517,0.086,0.194,0.159,0.078,0.483,0.508,0.65,0.511,0.486,0.389,0.295,0.295,0.758,0.0,0.0,0.152,0.118,0.0,0.0,russeda01,3.6,8.9,4.3,4.6,0.508,0.476,1.7,2.3,0.717,0.3,2.0,2.3,4.0,0.5,0.1,1.9,1.2,10.2,Primary Ball Handler,Chaser
357.0,Anthony Gill,33.0,WAS,PF,38.0,1.0,490.0,12.4,0.642,0.236,0.191,7.1,12.5,9.8,10.1,1.5,2.2,15.0,11.9,0.6,0.1,0.7,0.071,-2.1,-1.3,-3.4,-0.2,,gillan01,0.591,9.1,0.764,0.418,0.3,0.045,0.0,0.236,0.679,0.804,0.545,0.4,,0.308,0.789,1.0,0.055,4.0,0.308,0.625,0.0,0.0,gillan01,1.7,2.9,0.7,2.2,0.679,0.627,0.4,0.6,0.714,0.9,1.5,2.4,0.9,0.4,0.3,0.6,1.2,4.0,Athletic Finisher,Anchor Big
358.0,Mohamed Diawara,20.0,NYK,SF,57.0,6.0,488.0,10.8,0.562,0.614,0.07,2.9,14.8,8.8,10.1,1.4,1.2,11.5,17.4,0.2,0.6,0.8,0.078,-1.5,0.3,-1.2,0.1,,diawamo01,0.433,18.1,0.386,0.181,0.111,0.047,0.047,0.614,0.5,0.548,0.211,0.75,0.75,0.39,0.636,0.976,0.006,1.0,0.238,0.68,0.0,0.0,diawamo01,1.3,3.0,1.8,1.2,0.5,0.553,0.2,0.2,0.75,0.2,1.1,1.4,0.6,0.2,0.1,0.4,0.8,3.5,Stationary Shooter,Helper
